,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,Complain,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age
1352,8369,1987,PG,relationship,18227.0,08-11-2012,21,0,1,28,0,4,28
1353,5232,1965,PG,relationship,69139.0,27-01-2014,23,0,1,227,0,11,50
1354,2407,1982,PG,relationship,69109.0,09-11-2012,10,0,0,1555,2,20,33
1355,3834,1962,PG,Single,69627.0,17-03-2013,35,0,1,861,0,23,53
1356,7912,1978,PG,relationship,38136.0,22-04-2013,69,0,1,103,1,8,37
1357,7712,1946,PG,Single,62159.0,28-04-2014,68,0,0,634,0,19,69
1358,1065,1963,PG,Single,80695.0,29-12-2013,85,0,0,1918,0,19,52
1359,7275,1971,PG,Single,33316.0,04-10-2013,34,0,2,131,0,10,44
1360,1343,1968,PG,relationship,58554.0,26-09-2012,55,0,2,586,0,22,47
1361,1384,1992,UG,relationship,17256.0,23-11-2013,10,0,1,62,1,7,23
1362,9967,1974,PG,Single,53034.0,30-05-2013,30,0,2,447,0,22,41
1363,6181,1950,PG,relationship,52203.0,31-07-2012,36,0,0,939,0,27,65
1364,10507,1977,PG,Single,59601.0,25-07-2013,14,0,1,797,1,15,38
1365,2674,1958,PG,Single,75154.0,04-09-2012,79,0,1,1143,1,16,57
1366,2698,1976,PG,Single,47025.0,07-11-2013,52,0,1,415,0,17,39
1367,3231,1973,PG,relationship,37971.0,25-11-2013,97,0,1,30,0,5,42
1368,4096,1968,PG,Single,41335.0,26-12-2013,24,0,1,187,0,12,47
1369,10476,1958,PG,relationship,67267.0,13-05-2014,0,0,1,251,0,11,57
1370,5948,1975,PG,Single,57338.0,29-04-2014,96,0,1,237,0,12,40
1371,9140,1960,PG,relationship,50523.0,25-12-2013,89,0,2,91,0,8,55
1372,10258,1965,PG,Single,35791.0,06-05-2013,94,0,3,35,0,6,50
1373,5675,1960,PG,Single,50611.0,04-10-2012,98,0,1,493,1,22,55
1374,4743,1969,PG,relationship,56242.0,03-03-2013,72,0,1,971,0,28,46
1375,8805,1960,PG,Single,48904.0,02-12-2012,1,0,1,371,0,17,55
1376,1542,1975,PG,Single,56243.0,30-12-2013,26,0,3,396,0,20,40
1377,6770,1985,PG,relationship,21355.0,20-08-2013,5,0,1,68,2,7,30
1378,8773,1971,PG,relationship,57420.0,25-06-2013,22,0,1,322,1,15,44
1379,10475,1970,PG,relationship,52247.25135379061,01-04-2013,39,0,1,317,0,14,45
1380,10420,1955,PG,Single,46390.0,05-05-2014,56,0,1,222,0,10,60
1381,7514,1956,PG,relationship,54342.0,03-07-2013,74,0,2,177,0,12,59
1382,2902,1958,PG,relationship,52247.25135379061,03-09-2012,87,0,2,45,0,5,57
1383,4345,1964,PG,Single,52247.25135379061,12-01-2014,49,0,2,21,0,4,51
1384,793,1973,PG,relationship,20895.0,06-10-2012,24,0,1,45,0,6,42
1385,10909,1948,PG,relationship,92344.0,15-01-2014,9,0,0,1899,2,20,67
1386,3769,1972,PG,relationship,52247.25135379061,02-03-2014,17,0,1,42,0,5,43
1387,8702,1976,PG,relationship,26907.0,20-08-2013,10,0,2,22,0,6,39
1388,4791,1980,PG,relationship,44964.0,16-12-2012,35,0,2,41,0,5,35
1389,2963,1979,PG,relationship,75507.0,02-05-2014,56,0,0,1440,0,21,36
1390,8216,1972,PG,relationship,53761.0,11-10-2013,7,0,2,325,0,17,43
1391,8140,1973,PG,relationship,22682.0,03-10-2013,51,0,1,95,0,10,42
1392,10146,1972,PG,relationship,38887.0,02-03-2014,17,0,1,42,0,5,43
1393,5289,1975,PG,Single,41658.0,09-11-2012,30,0,2,72,0,6,40
1394,2587,1972,PG,relationship,29791.0,15-05-2014,21,0,1,20,0,7,43
1395,4405,1956,PG,relationship,63915.0,30-07-2013,2,0,2,789,0,23,59
1396,8663,1974,PG,Single,39996.0,22-05-2014,85,0,2,15,0,4,41
1397,2589,1972,PG,Single,26759.0,07-02-2014,65,0,1,59,0,8,43
1398,3421,1968,PG,Single,63841.0,21-04-2013,64,0,1,908,0,22,47
1399,10490,1969,PG,relationship,51039.0,10-12-2012,11,0,2,417,0,14,46
1400,4094,1961,PG,relationship,60544.0,25-08-2012,92,0,2,289,0,15,54
1401,9958,1972,PG,relationship,65685.0,29-03-2014,54,0,1,769,0,21,43
1402,2534,1953,PG,relationship,37716.0,21-04-2014,4,0,1,188,0,10,62
1403,4188,1957,PG,Single,36864.0,13-08-2012,53,0,1,354,1,14,58
1404,6613,1970,PG,relationship,44511.0,12-10-2012,39,0,1,727,0,26,45
1405,10827,1967,PG,relationship,36947.0,07-08-2012,49,0,2,146,0,11,48
1406,5491,1951,PG,relationship,47352.0,11-04-2013,70,0,1,319,0,16,64
1407,8402,1953,PG,relationship,67087.0,17-12-2013,40,0,1,794,0,22,62
1408,8783,1950,PG,relationship,57045.0,08-09-2012,40,0,1,454,0,18,65
1409,10010,1953,PG,Single,36957.0,06-09-2012,43,0,2,152,1,11,62
1410,618,1977,PG,relationship,69389.0,28-09-2012,17,0,1,797,0,22,38
1411,9121,1972,PG,relationship,80134.0,20-05-2013,40,0,1,1690,4,16,43
1412,361,1969,PG,relationship,43142.0,18-02-2014,84,0,2,20,0,4,46
1413,4310,1944,PG,relationship,80589.0,22-01-2014,25,0,0,1428,2,21,71
1414,2678,1990,PG,Single,34412.0,13-02-2013,62,0,1,209,0,11,25
1415,6376,1979,PG,Single,57537.0,10-06-2013,83,0,1,545,0,19,36
1416,524,1966,UG,relationship,22634.0,16-01-2013,47,0,0,96,0,6,49
1417,10341,1948,PG,relationship,51315.0,23-02-2014,45,0,0,222,0,10,67
1418,5654,1972,PG,relationship,36026.0,16-03-2014,34,0,3,61,0,7,43
1419,4098,1973,PG,relationship,24639.0,28-01-2014,3,0,2,44,0,9,42
1420,5824,1972,PG,relationship,34578.0,11-04-2014,1,0,3,8,0,4,43
1421,7000,1972,PG,Single,65704.0,13-10-2013,18,0,0,817,0,23,43
1422,2561,1966,PG,Single,63810.0,11-11-2012,45,0,1,1371,1,23,49
1423,5229,1969,PG,relationship,54132.0,16-02-2014,81,0,1,42,0,5,46
1424,4086,1959,PG,relationship,18690.0,28-12-2012,77,0,0,60,0,5,56
1425,2428,1970,PG,relationship,28164.0,04-05-2013,23,0,1,78,0,9,45
1426,8254,1974,PG,relationship,34596.0,13-04-2013,48,0,1,23,0,4,41
1427,2836,1972,PG,relationship,43269.0,16-09-2013,61,0,1,19,0,4,43
1428,8418,1958,PG,Single,38741.0,30-03-2014,60,0,2,61,0,7,57
1429,1362,1972,PG,Single,31907.0,04-03-2013,75,0,0,449,0,14,43
1430,7152,1983,PG,relationship,27100.0,05-04-2013,64,0,1,37,0,5,32
1431,10033,1973,PG,Single,31163.0,13-02-2014,54,0,1,38,0,5,42
1432,9349,1985,PG,relationship,92533.0,19-12-2013,84,0,0,1131,2,23,30
1433,274,1973,PG,Single,34853.0,23-12-2013,75,0,2,34,0,7,42
1434,3388,1967,PG,Single,70844.0,30-10-2013,16,0,2,294,0,17,48
1435,922,1979,PG,relationship,31086.0,04-05-2013,79,0,2,48,1,6,36
1436,8588,1961,PG,relationship,60544.0,25-08-2012,92,0,2,289,0,15,54
1437,2518,1986,PG,relationship,20491.0,25-01-2013,16,0,0,30,0,4,29
1438,574,1964,PG,relationship,42523.0,23-04-2014,96,0,0,125,0,7,51
1439,3220,1983,PG,relationship,39922.0,14-02-2013,30,0,1,156,0,9,32
1440,5967,1952,PG,relationship,33402.0,18-07-2013,60,0,2,70,0,9,63
1441,1183,1949,PG,relationship,36408.0,21-09-2013,11,0,2,22,0,4,66
1442,6856,1979,PG,relationship,21645.0,03-09-2012,75,0,1,65,1,9,36
1443,4530,1948,PG,Single,78427.0,24-10-2012,36,0,0,1930,2,23,67
1444,1553,1946,PG,relationship,82657.0,27-09-2013,71,0,0,2283,2,23,69
1445,4682,1958,PG,relationship,51876.0,15-10-2013,88,0,0,310,0,13,57
1446,8204,1971,PG,relationship,78041.0,16-12-2012,93,0,0,1319,0,18,44
1447,5221,1957,PG,relationship,52852.0,01-12-2012,93,0,1,879,1,26,58
1448,1232,1982,PG,relationship,70038.0,25-10-2013,54,0,0,1244,0,17,33
1449,1927,1973,PG,relationship,69401.0,23-03-2014,41,0,1,690,0,17,42
1450,5788,1972,PG,relationship,46053.0,17-02-2013,46,0,1,209,0,12,43
1451,6652,1965,PG,relationship,77343.0,09-06-2014,28,0,0,1134,0,17,50
1452,6246,1953,PG,Single,73892.0,13-11-2013,40,0,0,1507,1,23,62
1453,5975,1967,PG,Single,40304.0,30-09-2013,82,0,1,57,0,6,48
1454,6875,1965,PG,relationship,32727.0,28-08-2012,38,0,0,529,0,17,50
1455,4399,1969,PG,relationship,68695.0,25-06-2014,3,0,0,1091,0,16,46
1456,4042,1971,PG,Single,43300.0,13-10-2012,87,0,1,180,1,11,44
1457,2157,1972,PG,relationship,26290.0,12-01-2013,49,0,2,77,0,10,43
1458,10133,1970,PG,Single,93790.0,12-02-2014,16,0,0,2349,4,25,45
1459,2525,1974,PG,relationship,38410.0,14-09-2012,65,0,0,534,1,18,41
1460,8233,1950,PG,Single,64866.0,26-01-2014,9,0,1,556,1,21,65
1461,9483,1959,PG,relationship,57957.0,19-08-2013,24,1,1,637,0,25,56
1462,2945,1955,PG,relationship,46015.0,13-04-2014,25,0,2,46,2,5,60
1463,10403,1978,PG,relationship,16531.0,18-06-2014,43,0,1,44,0,9,37
1464,5074,1986,PG,relationship,28072.0,08-07-2013,10,0,1,47,0,5,29
1465,10524,1963,PG,Single,49476.0,20-06-2013,29,0,1,795,0,22,52
1466,4690,1953,PG,relationship,50725.0,13-02-2013,45,0,1,586,0,21,62
1467,7521,1952,PG,relationship,83844.0,12-05-2013,57,0,0,1574,1,20,63
1468,7196,1950,PG,relationship,41145.0,08-02-2014,20,0,2,13,0,4,65
1469,4406,1970,PG,relationship,67419.0,16-01-2013,29,0,1,1471,0,25,45
1470,9672,1970,PG,relationship,23162.0,21-12-2013,82,0,2,65,0,8,45
1471,4864,1977,PG,relationship,34380.0,02-05-2013,68,0,1,175,0,12,38
1472,4706,1966,PG,Single,34704.0,27-04-2013,65,0,1,40,0,5,49
1473,4070,1969,PG,relationship,94871.0,01-09-2012,99,0,2,1078,3,18,46
1474,25,1958,PG,relationship,65148.0,16-11-2012,9,0,1,1115,0,21,57
1475,3697,1954,PG,relationship,39898.0,12-02-2013,20,0,1,134,0,9,61
1476,217,1956,PG,Single,64857.0,23-11-2012,78,0,0,1540,0,23,59
1477,4220,1970,PG,relationship,59892.0,02-11-2013,26,0,1,87,0,7,45
1478,5286,1987,PG,Single,41020.0,28-10-2013,68,0,0,217,0,10,28
1479,9559,1961,PG,relationship,57072.0,24-01-2014,79,0,1,1034,1,27,54
1480,2849,1979,PG,Single,60474.0,01-04-2013,25,0,1,1180,0,31,36
1481,7787,1960,PG,relationship,62807.0,31-08-2012,83,0,1,819,0,23,55
1482,3102,1981,PG,relationship,19414.0,16-10-2013,32,0,1,32,0,5,34
1483,5868,1980,PG,relationship,19107.0,22-08-2013,49,0,1,46,0,6,35
1484,8370,1976,PG,relationship,75484.0,02-08-2012,50,0,1,1159,0,18,39
1485,9988,1976,PG,Single,70379.0,03-03-2013,84,0,1,860,0,25,39
1486,2939,1970,PG,relationship,79419.0,22-06-2014,96,0,0,1631,0,15,45
1487,5529,1946,PG,relationship,64014.0,10-06-2014,56,0,3,444,1,22,69
1488,9743,1955,PG,relationship,76998.0,11-01-2013,85,0,1,1910,1,29,60
1489,5763,1972,PG,relationship,49854.0,10-11-2013,63,0,1,380,0,18,43
1490,3478,1971,PG,relationship,60585.0,24-06-2013,17,0,2,736,1,30,44
1491,7494,1950,PG,Single,42873.0,21-01-2013,11,0,2,269,0,15,65
1492,1763,1988,PG,relationship,87679.0,27-07-2013,62,0,0,2524,4,29,27
1493,7250,1978,PG,relationship,57867.0,01-10-2013,48,0,1,612,0,25,37
1494,2005,1990,PG,relationship,35765.0,11-12-2013,86,0,1,75,0,8,25
1495,10770,1959,PG,relationship,65492.0,26-01-2014,73,0,0,1045,0,26,56
1496,6885,1977,PG,Single,32952.0,01-12-2013,36,0,1,55,0,6,38
1497,2072,1969,PG,relationship,53374.0,16-08-2012,34,0,1,1064,2,21,46
1498,9463,1959,PG,relationship,71706.0,13-11-2012,16,0,1,1443,0,25,56
1499,6318,1988,PG,relationship,68487.0,13-01-2013,48,0,0,1366,0,30,27
1500,4093,1975,PG,relationship,53253.0,11-02-2013,61,0,2,436,0,19,40
1501,5751,1973,PG,Single,31163.0,13-02-2014,54,0,1,38,0,5,42
1502,3340,1977,PG,relationship,42014.0,17-08-2012,56,0,1,436,1,20,38
1503,3594,1973,PG,relationship,54108.0,05-11-2012,74,0,2,747,0,32,42
1504,3584,1955,PG,Single,49667.0,20-08-2012,35,0,0,1396,2,22,60
1505,3643,1974,PG,relationship,63206.0,20-03-2014,65,0,0,928,1,14,41
1506,851,1972,PG,relationship,57136.0,09-07-2013,48,0,2,642,0,26,43
1507,7706,1975,PG,relationship,46772.0,07-11-2012,88,0,1,1048,1,30,40
1508,3967,1971,PG,relationship,78931.0,25-10-2013,19,0,0,943,0,24,44
1509,10128,1958,PG,relationship,53977.0,08-06-2013,21,0,1,907,0,27,57
1510,486,1988,PG,relationship,84219.0,02-02-2014,27,0,0,1198,0,18,27
1511,9,1975,PG,Single,46098.0,18-08-2012,86,0,2,120,0,11,40
1512,9451,1965,PG,relationship,73538.0,25-11-2012,92,0,1,1658,0,26,50
1513,9264,1986,PG,relationship,79529.0,27-04-2014,1,0,0,1638,0,22,29
1514,3865,1977,PG,relationship,20981.0,30-04-2013,14,0,0,73,1,7,38
1515,2853,1980,PG,Single,51766.0,11-03-2014,74,0,1,275,0,12,35
1516,1490,1962,PG,relationship,55759.0,28-11-2012,84,0,1,854,0,26,53
1517,6310,1978,PG,relationship,33039.0,09-09-2013,4,0,1,78,0,7,37
1518,10380,1972,PG,relationship,37787.0,20-09-2013,50,0,1,106,0,7,43
1519,3887,1970,PG,Single,27242.0,11-11-2012,2,0,1,106,1,7,45
1520,4278,1983,PG,Single,87188.0,03-06-2013,73,0,0,1923,1,19,32
1521,8643,1971,PG,relationship,69930.0,26-05-2013,21,0,0,1662,0,22,44
1522,1998,1976,PG,Single,37697.0,07-02-2014,82,0,1,84,0,7,39
1523,10795,1973,PG,relationship,37401.0,06-05-2014,14,0,1,48,0,7,42
1524,11110,1973,PG,Single,3502.0,13-04-2013,56,0,1,5,0,0,42
1525,2408,1976,PG,relationship,58597.0,20-11-2012,20,0,2,733,0,32,39
1526,202,1948,PG,Single,82032.0,05-04-2014,54,0,0,1234,0,17,67
1527,7998,1958,PG,relationship,28087.0,11-12-2012,77,0,2,112,0,9,57
1528,830,1987,PG,Single,74004.0,24-02-2014,5,0,0,1658,3,15,28
1529,3536,1960,PG,relationship,19740.0,24-03-2013,65,0,1,55,0,7,55
1530,6050,1975,PG,relationship,57036.0,11-12-2012,33,0,1,1513,1,26,40
1531,125,1958,PG,relationship,53083.0,15-05-2013,65,0,2,271,1,17,57
1532,3463,1975,PG,relationship,69283.0,14-06-2014,41,0,1,904,0,27,40
1533,2804,1975,PG,Single,46098.0,18-08-2012,86,0,2,120,1,11,40
1534,3745,1988,PG,relationship,23331.0,04-09-2012,92,0,1,103,0,8,27
1535,9771,1988,PG,Single,23331.0,05-10-2012,97,0,1,269,0,17,27
1536,451,1989,PG,Single,9255.0,20-12-2013,91,0,1,22,0,5,26
1537,10530,1959,PG,Single,67786.0,07-12-2013,0,0,0,1156,1,16,56
1538,1079,1971,PG,relationship,71969.0,16-10-2012,59,0,1,1086,1,19,44
1539,8920,1967,PG,Single,59235.0,12-01-2013,4,0,1,1128,0,28,48
1540,6678,1989,PG,relationship,31928.0,28-03-2014,5,0,1,72,0,9,26
1541,3852,1961,PG,relationship,74881.0,08-03-2013,48,0,2,964,0,27,54
1542,528,1978,PG,relationship,65819.0,29-11-2012,99,0,0,1383,0,20,37
1543,73,1953,PG,Single,51411.0,26-05-2013,81,0,3,18,0,4,62
1544,5589,1964,PG,Single,51983.0,31-08-2012,95,0,1,793,0,24,51
1545,10212,1986,PG,relationship,42386.0,13-01-2013,43,0,1,100,0,7,29
1546,6365,1987,PG,relationship,30390.0,02-09-2013,5,0,0,80,0,6,28
1547,5636,1963,PG,Single,30983.0,09-11-2012,50,0,0,167,1,8,52
1548,591,1957,PG,Single,66033.0,20-01-2013,76,0,1,677,0,20,58
1549,2217,1975,PG,relationship,37284.0,29-03-2013,46,0,2,23,0,4,40
1550,2544,1951,PG,Single,57530.0,12-10-2013,68,0,1,92,0,7,64
1551,7725,1965,PG,relationship,76800.0,08-03-2014,33,0,0,641,0,16,50
1552,8091,1956,PG,relationship,63943.0,02-09-2012,50,0,1,1106,0,17,59
1553,7321,1962,PG,relationship,76081.0,23-05-2014,85,0,0,1033,1,14,53
1554,5462,1974,PG,relationship,67445.0,12-08-2012,63,0,1,1174,0,32,41
1555,7791,1967,PG,relationship,37054.0,15-09-2013,89,0,2,25,0,6,48
1556,955,1962,PG,relationship,47175.0,28-10-2012,81,0,2,240,2,17,53
1557,4037,1976,PG,Single,31859.0,14-06-2013,77,0,1,20,0,4,39
1558,6642,1961,PG,Single,27215.0,23-01-2013,50,0,3,102,0,11,54
1559,2793,1976,PG,Single,70179.0,21-07-2013,10,0,1,1034,0,26,39
1560,5424,1983,PG,relationship,39922.0,14-02-2013,30,0,1,156,0,9,32
1561,879,1976,PG,relationship,49681.0,04-11-2013,66,0,2,458,0,21,39
1562,9530,1988,PG,relationship,24645.0,01-11-2012,16,0,1,17,0,4,27
1563,4828,1954,PG,Single,79865.0,18-06-2014,12,0,1,792,0,21,61
1564,10699,1985,PG,relationship,44322.0,16-06-2014,30,0,1,92,0,8,30
1565,1497,1952,PG,Single,47958.0,19-01-2013,8,0,1,407,0,16,63
1566,7476,1964,PG,Single,63972.0,02-12-2012,93,0,1,1269,1,23,51
1567,4390,1954,PG,relationship,75315.0,15-04-2014,14,0,1,841,0,23,61
1568,10478,1950,PG,relationship,55517.0,27-09-2012,53,0,2,633,1,23,65
1569,1081,1957,PG,relationship,75283.0,27-03-2013,26,0,3,1019,0,25,58
1570,4261,1946,PG,Single,82800.0,24-11-2012,23,0,0,1315,3,26,69
1571,9916,1954,PG,relationship,38998.0,03-11-2012,92,1,2,54,0,8,61
1572,5350,1991,PG,Single,90638.0,13-02-2014,29,0,0,2525,2,18,24
1573,8135,1986,PG,relationship,27161.0,28-10-2013,41,0,1,52,0,5,29
1574,8685,1977,PG,relationship,42014.0,17-08-2012,56,0,1,436,1,20,38
1575,4967,1960,PG,relationship,38201.0,29-03-2013,19,0,1,268,0,15,55
1576,2130,1982,PG,relationship,45203.0,23-03-2014,4,0,2,147,1,8,33
1577,9298,1947,PG,relationship,81574.0,28-04-2014,89,0,0,1798,2,18,68
1578,8175,1992,PG,relationship,34935.0,21-06-2013,71,0,0,137,0,8,23
1579,6257,1976,PG,Single,60482.0,23-01-2013,81,0,1,507,0,17,39
1580,3790,1956,PG,relationship,34633.0,23-01-2014,31,0,3,15,0,4,59
1581,9952,1947,PG,relationship,78093.0,11-12-2013,53,0,0,1105,0,17,68
1582,3503,1950,PG,Single,82460.0,02-12-2013,78,0,0,974,0,15,65
1583,5223,1966,PG,relationship,45903.0,23-04-2014,80,0,1,66,0,8,49
1584,4608,1987,PG,Single,81361.0,25-02-2014,18,0,0,778,1,27,28
1585,1626,1973,PG,Single,35860.0,19-05-2014,37,0,2,49,2,6,42
1586,4764,1952,PG,relationship,40442.0,19-08-2012,52,0,2,169,1,12,63
1587,2471,1965,PG,relationship,61482.0,27-06-2014,39,0,0,299,0,12,50
1588,5892,1980,PG,relationship,34968.0,10-04-2013,11,0,1,221,0,17,35
1589,2612,1987,PG,relationship,75794.0,24-12-2013,33,0,0,1682,1,25,28
1590,4971,1962,PG,relationship,31497.0,06-12-2012,22,0,1,155,0,10,53
1591,5185,1955,PG,relationship,74268.0,14-02-2013,83,0,0,892,0,13,60
1592,10069,1988,UG,relationship,13724.0,31-08-2012,43,0,1,58,1,5,27
1593,2262,1965,PG,relationship,45143.0,26-08-2013,74,0,1,311,0,15,50
1594,1131,1967,PG,Single,52569.0,05-04-2014,54,0,1,95,0,7,48
1595,1041,1973,PG,Single,48432.0,18-10-2012,3,0,1,424,1,19,42
1596,24,1960,PG,relationship,17144.0,15-02-2014,96,0,2,47,0,12,55
1597,3409,1984,PG,Single,36108.0,15-10-2013,68,0,1,339,1,15,31
1598,7022,1971,PG,relationship,76445.0,28-09-2012,2,0,1,1410,0,21,44
1599,7943,1975,PG,relationship,36663.0,25-04-2014,40,0,1,35,0,6,40
1600,5272,1965,PG,relationship,53843.0,27-06-2013,64,0,1,562,0,20,50
1601,5453,1956,PG,relationship,90226.0,26-09-2012,26,0,0,2352,1,24,59
1602,2565,1955,PG,Single,70638.0,01-06-2013,69,0,0,1334,1,20,60
1603,800,1960,PG,relationship,44512.0,30-08-2013,57,0,2,32,0,6,55
1604,11092,1961,PG,relationship,27116.0,02-03-2014,78,0,2,41,0,7,54
1605,5062,1963,PG,relationship,54072.0,27-07-2013,71,0,2,39,0,5,52
1606,8969,1977,PG,relationship,71855.0,16-01-2013,59,0,1,1141,0,25,38
1607,4656,1990,PG,Single,51250.0,30-03-2013,28,0,1,710,1,24,25
1608,4480,1973,PG,relationship,60432.0,09-03-2014,61,0,1,401,0,19,42
1609,9971,1964,PG,relationship,65526.0,11-04-2014,22,0,1,506,0,17,51
1610,6729,1988,PG,Single,68655.0,10-08-2012,95,0,0,1538,0,21,27
1611,1773,1978,PG,relationship,12393.0,04-12-2012,38,0,0,57,0,6,37
1612,9242,1990,PG,Single,64509.0,17-08-2013,19,0,0,1722,2,19,25
1613,1764,1975,PG,Single,33955.0,09-08-2013,92,0,1,270,0,15,40
1614,6215,1977,PG,relationship,31353.0,29-12-2013,24,0,2,31,1,6,38
1615,10099,1984,PG,relationship,55434.0,05-10-2013,21,0,1,882,0,24,31
1616,5423,1983,PG,relationship,28359.0,27-10-2013,35,0,1,16,0,4,32
1617,940,1987,PG,Single,57100.0,18-05-2014,9,0,1,311,0,14,28
1618,3011,1965,PG,relationship,69139.0,27-01-2014,23,0,1,227,0,11,50
1619,3298,1956,PG,relationship,52973.0,08-11-2012,92,0,1,1152,0,31,59
1620,8286,1965,PG,relationship,51717.0,20-08-2013,55,0,1,122,1,8,50
1621,9668,1971,PG,relationship,18793.0,12-01-2013,14,0,1,77,0,9,44
1622,5120,1982,PG,relationship,66664.0,25-09-2012,78,0,0,1289,0,19,33
1623,6097,1959,PG,Single,50664.0,16-01-2013,64,0,2,561,0,24,56
1624,7019,1963,PG,relationship,54414.0,23-01-2013,49,0,2,211,0,13,52
1625,7408,1952,PG,relationship,54549.0,03-03-2014,8,0,1,233,0,12,63
1626,8041,1971,PG,Single,47111.0,08-09-2012,35,0,1,1092,0,21,44
1627,252,1963,PG,Single,41003.0,17-03-2013,11,0,0,601,0,17,52
1628,9986,1982,PG,relationship,19444.0,22-02-2014,8,0,1,54,1,10,33
1629,3276,1976,PG,relationship,36301.0,25-10-2013,53,0,1,78,0,7,39
1630,3859,1947,PG,relationship,73059.0,31-08-2013,36,0,1,1095,0,26,68
1631,3570,1969,PG,relationship,42731.0,21-10-2013,64,0,1,244,0,13,46
1632,3783,1959,PG,relationship,52854.0,24-03-2014,43,0,2,116,0,9,56
1633,10207,1978,PG,relationship,22775.0,19-06-2013,40,0,1,15,0,4,37
1634,10906,1948,PG,relationship,46681.0,08-10-2013,52,0,2,425,0,16,67
1635,3427,1955,PG,relationship,59821.0,12-04-2013,11,0,1,734,0,26,60
1636,5209,1954,PG,Single,50002.0,17-06-2013,21,0,1,638,0,19,61
1637,10711,1945,PG,relationship,69755.0,02-10-2013,23,0,0,894,0,22,70
1638,10785,1969,PG,relationship,44078.0,19-06-2014,17,0,2,41,0,7,46
1639,2814,1976,PG,relationship,30560.0,27-06-2013,6,0,1,31,0,5,39
1640,6866,1969,PG,relationship,35924.0,23-03-2014,56,0,2,34,0,5,46
1641,1665,1964,PG,Single,64140.0,23-09-2013,71,0,2,1750,4,18,51
1642,6575,1981,PG,relationship,56386.0,27-10-2012,51,0,2,612,0,25,34
1643,3829,1979,UG,relationship,24594.0,10-12-2013,94,0,1,29,0,5,36
1644,3091,1981,PG,relationship,75774.0,02-05-2014,27,0,1,823,0,21,34
1645,10141,1960,PG,Single,39228.0,10-05-2013,1,0,0,20,0,4,55
1646,5177,1974,PG,relationship,58494.0,12-12-2013,56,0,1,396,0,16,41
1647,7005,1981,PG,Single,58684.0,16-06-2014,71,0,0,813,1,21,34
1648,6409,1967,PG,Single,57136.0,18-05-2013,18,0,0,1179,1,20,48
1649,7485,1950,PG,Single,56551.0,07-05-2014,48,0,2,138,0,10,65
1650,8079,1982,PG,relationship,22448.0,26-02-2014,86,0,1,55,0,9,33
1651,8395,1961,PG,Single,82014.0,20-08-2012,48,0,0,1511,1,22,54
1652,10352,1963,PG,Single,34213.0,07-09-2012,2,0,2,117,1,9,52
1653,4931,1977,PG,relationship,157146.0,29-04-2013,13,0,0,1730,0,28,38
1654,13,1947,PG,Single,25358.0,22-07-2013,57,0,1,32,0,6,68
1655,1834,1978,PG,Single,35544.0,08-03-2014,77,0,1,67,0,6,37
1656,2285,1954,PG,relationship,36634.0,28-05-2013,0,0,1,335,0,15,61
1657,2295,1954,PG,relationship,62670.0,02-02-2014,57,0,1,825,0,22,61
1658,1378,1972,PG,relationship,50334.0,24-07-2013,24,0,1,694,0,23,43
1659,2781,1981,PG,Single,72066.0,23-06-2014,55,0,0,1792,3,17,34
1660,1165,1958,PG,Single,50729.0,02-05-2013,62,0,2,496,0,24,57
1661,1404,1968,PG,relationship,34916.0,15-05-2013,89,0,2,231,0,13,47
1662,6457,1976,PG,Single,64892.0,29-05-2014,77,0,1,902,0,24,39
1663,2639,1966,PG,Single,43602.0,10-01-2014,45,0,2,68,0,9,49
1664,8299,1989,PG,Single,33996.0,11-09-2013,46,0,0,71,0,6,26
1665,6437,1985,PG,Single,41473.0,19-06-2013,80,0,1,76,0,6,30
1666,6912,1967,PG,relationship,63246.0,20-08-2013,60,0,2,772,0,22,48
1667,7327,1959,PG,relationship,36732.0,29-12-2013,71,0,2,47,0,9,56
1668,5299,1970,PG,relationship,69084.0,19-11-2013,43,0,1,1586,0,25,45
1669,4127,1967,PG,relationship,77766.0,22-02-2013,97,0,1,1529,2,34,48
1670,8143,1985,PG,Single,37929.0,30-07-2013,49,0,0,265,3,13,30
1671,1964,1951,PG,relationship,86610.0,05-09-2013,66,0,0,1603,0,18,64
1672,3690,1986,PG,relationship,80141.0,11-01-2013,20,0,0,2091,2,22,29
1673,3433,1955,PG,relationship,72635.0,03-06-2013,54,0,0,981,1,21,60
1674,3389,1970,PG,relationship,69016.0,22-11-2012,61,0,1,1533,0,34,45
1675,4712,1991,PG,relationship,20193.0,28-11-2012,18,0,0,82,0,7,24
1676,1170,1975,PG,relationship,27573.0,25-03-2013,45,0,1,244,0,14,40
1677,6347,1979,UG,Single,15862.0,27-06-2013,26,0,1,36,0,5,36
1678,4065,1976,PG,relationship,49544.0,12-02-2013,0,0,1,404,0,16,39
1679,8230,1980,PG,relationship,33228.0,23-01-2014,28,0,1,71,0,6,35
1680,1215,1978,PG,relationship,70440.0,08-10-2013,49,0,0,1572,1,23,37
1681,5939,1971,PG,relationship,38232.0,17-01-2014,84,0,2,122,0,11,44
1682,2156,1955,PG,relationship,22554.0,03-11-2012,38,0,2,41,0,10,60
1683,7788,1983,PG,relationship,23536.0,04-06-2014,53,0,1,10,0,4,32
